name,code,alias,level,status,latitude,longitude,parent_name,parent_code
Новоселицкий район,7244,novoselitskii-raion,2,,44.74629,43.477741,Ставропольский край,7
Кочубеевский район,7228,kochubeevskii-raion,2,,44.738806,41.655616,Ставропольский край,7
Новороссийск,3420,novorossiisk,2,,44.723752,37.768831,Краснодарский край,3
Александровский район,7202,aleksandrovskii-raion,2,,44.717129,43.009629,Ставропольский край,7
Бахчисарайский район,8101,bakhchisaraiskii-raion,2,,44.710282,33.898466,Республика Крым,35
Дальнегорский,5407,dalnegorskii,2,,44.676635,135.661787,Приморский край,5
Алушта,8115,alushta,2,,44.676379,34.410048,Республика Крым,35
Южно-Сухокумск,82438,iuzhno-sukhokumsk,2,,44.660166,45.649966,Республика Дагестан,82
Невинномысск,7424,nevinnomyssk,2,,44.638287,41.936061,Ставропольский край,7
Горячий ключ,3409,goriachii-kliuch,2,,44.634425,39.135563,Краснодарский край,3
Будённовский район,7212,budionnovskii-raion,2,,44.628216,44.13441,Ставропольский край,7
Севастополь,8126,sevastopol,2,,44.616687,33.525432,Севастополь,67
Инкерман,8127,inkerman,2,,44.613588,33.610071,Севастополь,67
Майкоп,79401,maikop,2,,44.609764,40.100516,Республика Адыгея (Адыгея),79
Нефтекумский район,7241,neftekumskii-raion,2,,44.603494,45.1295,Ставропольский край,7
Пограничный район,5232,pogranichnyi-raion,2,,44.60049,131.434998,Приморский край,5
Андроповский район,7232,andropovskii-raion,2,,44.591196,42.494625,Ставропольский край,7
Геленджик,3408,gelendzhik,2,,44.561141,38.076809,Краснодарский край,3
Ялта,8125,ialta,2,,44.495273,34.166353,Республика Крым,35
Лабинский район,3230,labinskii-raion,2,,44.472765,40.963994,Краснодарский край,3
Ногайский район,82240,nogaiskii-raion,2,,44.440814,45.928678,Республика Дагестан,82
Тарумовский район,82249,tarumovskii-raion,2,,44.435897,46.652396,Республика Дагестан,82
Яковлевский район,5259,iakovlevskii-raion,2,,44.433721,133.543263,Приморский край,5
Адыге-Хабальский район,91225,adyge-khabalskii-raion,2,,44.393704,41.756479,Карачаево-Черкесская Республика,91
Кавалеровский район,5210,kavalerovskii-raion,2,,44.380415,135.146693,Приморский край,5
Хорольский район,5250,khorolskii-raion,2,,44.373064,132.121787,Приморский край,5
Ногайский район,1,nogaiskii-raion,2,,44.366143,41.889457,Карачаево-Черкесская Республика,91
Советский район,7250,sovetskii-raion,2,,44.343178,43.934885,Ставропольский край,7
Минераловодский район,7239,mineralovodskii-raion,2,,44.336789,42.971882,Ставропольский край,7
Апшеронский район,3205,apsheronskii-raion,2,,44.328852,39.700155,Краснодарский край,3
Отрадненский район,3237,otradnenskii-raion,2,,44.307415,41.416152,Краснодарский край,3
Чугуевский район,5255,chuguevskii-raion,2,,44.303938,134.201566,Приморский край,5
Георгиевский район,7215,georgievskii-raion,2,,44.273752,43.453585,Ставропольский край,7
Степновский район,7252,stepnovskii-raion,2,,44.269499,44.546072,Ставропольский край,7
Черниговский район,5253,chernigovskii-raion,2,,44.267627,132.583206,Приморский край,5
Южно-Курильский район,64256,iuzhno-kurilskii-raion,2,,44.261617,146.000731,Сахалинская область,64
Туапсинский район,3255,tuapsinskii-raion,2,,44.253844,39.137773,Краснодарский край,3
Майкопский,79222,maikopskii,2,,44.244333,40.168339,Республика Адыгея (Адыгея),79
Прикубанский район,91230,prikubanskii-raion,2,,44.233057,42.292513,Карачаево-Черкесская Республика,91
Черкесск,91405,cherkessk,2,,44.226863,42.04677,Карачаево-Черкесская Республика,91
Хазбесский район,91203,khazbesskii-raion,2,,44.194149,41.857135,Карачаево-Черкесская Республика,91
Арсеньевский,5403,arsenevskii,2,,44.156664,133.268576,Приморский край,5
Кизлярский район,82227,kizliarskii-raion,2,,44.147946,47.190209,Республика Дагестан,82
Железноводск,7412,zheleznovodsk,2,,44.132058,43.030533,Ставропольский край,7
Лермонтов,7418,lermontov,2,,44.105344,42.973175,Ставропольский край,7
Октябрьский район,5226,oktiabrskii-raion,2,,44.086078,131.549362,Приморский край,5
Абазинский район,91201,abazinskii-raion,2,,44.045912,41.868203,Карачаево-Черкесская Республика,91
Ессентуки,7410,essentuki,2,,44.044526,42.85891,Ставропольский край,7
Пятигорск,7427,piatigorsk,2,,44.03929,43.07084,Ставропольский край,7
Михайловский район,5220,mikhailovskii-raion,2,,43.991415,132.338334,Приморский край,5
Курский район,7233,kurskii-raion,2,,43.989287,44.860644,Ставропольский край,7
Кировский район,7225,kirovskii-raion,2,,43.989099,43.717969,Ставропольский край,7
Усть-Джегутинский район,91240,ust-dzhegutinskii-raion,2,,43.964818,42.087868,Карачаево-Черкесская Республика,91
Анучинский район,5202,anuchinskii-raion,2,,43.946252,133.050824,Приморский край,5
Предгорный район,7248,predgornyi-raion,2,,43.936334,42.858568,Ставропольский край,7
Кисловодск,7415,kislovodsk,2,,43.905225,42.716796,Ставропольский край,7
Кизляр,82430,kizliar,2,,43.84738,46.711685,Республика Дагестан,82
Прохладненский район,83235,prokhladnenskii-raion,2,,43.832399,43.993554,Кабардино-Балкарская Республика,83
